what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1747097952863
java.specification.version,sysinfo,,,"1.6",1747097952863
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1747097952863
java.version,sysinfo,,,"1.6.0_23",1747097952863
java.vm.info,sysinfo,,,"mixed mode",1747097952863
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1747097952863
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1747097952863
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1747097952863
java.vm.specification.version,sysinfo,,,"1.0",1747097952863
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1747097952863
java.vm.version,sysinfo,,,"19.0-b09",1747097952863
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747097952916
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1747097952940
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1747097952976
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1747097953027
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1747097953073
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1747097953608
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1747097953651
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1747097954646
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1747097954886
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1747097954942
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1747097954945
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747097956907
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1747097959328
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1747097959329
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1747097959329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747097959641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747097972341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747097973519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747097977538
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1747097987295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747097992685
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747097992690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747097997296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098004588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098023333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098029474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098033786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098034591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098035347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098036889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098038068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098038798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098039553
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747098041055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098046964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098058402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098063483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098064470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098065567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098066599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098067565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098068437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098071065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747098072040
